Tanggal,Beras,Beras Kualitas Bawah I,Beras Kualitas Bawah II,Beras Kualitas Medium I,Beras Kualitas Medium II,Beras Kualitas Super I,Beras Kualitas Super II,Daging Ayam,Daging Ayam Ras Segar,Daging Sapi,Daging Sapi Kualitas 1,Daging Sapi Kualitas 2,Telur Ayam,Telur Ayam Ras Segar,Bawang Merah,Bawang Merah Ukuran Sedang,Bawang Putih,Bawang Putih Ukuran Sedang,Cabai Merah,Cabai Merah Besar,Cabai Merah Keriting ,Cabai Rawit,Cabai Rawit Hijau,Cabai Rawit Merah,Minyak Goreng,Minyak Goreng Curah,Minyak Goreng Kemasan Bermerk 1,Minyak Goreng Kemasan Bermerk 2,Gula Pasir,Gula Pasir Kualitas Premium,Gula Pasir Lokal
24/07/2020,11850,10800,10400,11900,11700,13150,12750,32900,32900,118150,121750,112850,26450,26450,35050,35050,22900,22900,33150,32350,33150,34650,32250,36600,13600,12000,14600,13900,14850,16500,13950
27/07/2020,11850,10800,10450,11850,11650,13150,12750,33400,33400,118300,121900,113000,26400,26400,34250,34250,22800,22800,35700,35300,34900,34550,32450,36000,13650,12150,14600,13900,14850,16450,13950
28/07/2020,11850,10800,10450,11850,11650,13150,12750,33800,33800,118550,122150,113150,26350,26350,34000,34000,22850,22850,36050,36000,35100,34600,33000,36150,13700,12200,14600,14000,14800,16450,13900
29/07/2020,11850,10800,10350,11850,11650,13150,12750,34350,34350,119300,122950,114000,26350,26350,33750,33750,22850,22850,37300,37050,36650,34900,33050,36250,13700,12250,14600,13900,14800,16450,13900
30/07/2020,11850,10800,10450,11850,11650,13150,12750,35050,35050,120650,124300,115100,26300,26300,33750,33750,22900,22900,38900,38400,38350,35100,33300,36600,13700,12250,14600,13900,14800,16450,13900
3/8/2020,11850,10800,10400,11850,11650,13150,12750,34400,34400,119400,123100,113400,26200,26200,33000,33000,22650,22650,38250,38400,37400,37500,35300,39500,13700,12250,14650,13900,14800,16450,13900
4/8/2020,11850,10800,10400,11850,11650,13150,12750,34300,34300,118950,122600,113200,26200,26200,32950,32950,22700,22700,37950,38350,36950,37750,36050,39550,13700,12300,14650,13900,14800,16400,13900
5/8/2020,11850,10800,10400,11850,11650,13150,12750,34050,34050,118900,122550,113150,26200,26200,32800,32800,22600,22600,36650,37100,35800,37450,35550,39050,13700,12300,14650,13900,14800,16400,13900
6/8/2020,11850,10850,10450,11900,11650,13200,12750,33200,33200,118850,122550,113550,26150,26150,32950,32950,22600,22600,36050,36800,35100,36350,34500,37550,13650,12250,14600,13900,14700,16300,13850
7/8/2020,11850,10800,10350,11900,11650,13150,12750,33300,33300,118300,121950,113000,26200,26200,32700,32700,22650,22650,35500,36050,34650,36000,34300,37150,13700,12300,14650,13950,14800,16350,13900
10/8/2020,11850,10800,10400,11900,11650,13150,12750,32200,32200,118300,121950,113000,26250,26250,32950,32950,22750,22750,34300,34050,34000,35250,33300,36700,13750,12350,14650,13950,14750,16400,13850
11/8/2020,11850,10800,10450,11900,11650,13150,12750,31700,31700,118350,122000,113100,26300,26300,33100,33100,22900,22900,34000,33750,33700,34800,33200,36350,13750,12350,14650,13900,14750,16350,13850
12/8/2020,11850,10800,10450,11900,11650,13150,12750,31400,31400,118350,122000,113100,26300,26300,33150,33150,23000,23000,33600,33700,33200,34950,33000,36100,13750,12350,14650,13950,14750,16400,13850
13/08/2020,11850,10800,10450,11900,11650,13150,12750,31150,31150,118350,122000,113100,26350,26350,33000,33000,23000,23000,33150,33300,32600,34650,32900,35650,13750,12400,14650,13950,14750,16400,13850
14/08/2020,11850,10800,10450,11900,11650,13150,12750,31100,31100,118400,122050,113150,26300,26300,33000,33000,22950,22950,32850,33250,32200,34400,32650,35400,13750,12400,14650,13950,14750,16400,13850
18/08/2020,11850,10800,10450,11900,11650,13150,12750,31250,31250,118250,121900,113100,26050,26050,32400,32400,23750,23750,32100,32450,31350,33050,32050,33800,13750,12400,14650,13950,14700,16350,13800
19/08/2020,11850,10800,10450,11900,11650,13150,12750,31300,31300,118300,121900,113100,25950,25950,32200,32200,23950,23950,31650,31550,31250,33000,31700,33400,13750,12400,14650,13950,14700,16350,13800
24/08/2020,11850,10800,10450,11850,11650,13150,12750,30950,30950,118250,121900,113050,26000,26000,31350,31350,24850,24850,30700,30450,30150,32100,31000,32550,13800,12500,14700,14000,14650,16250,13750
25/08/2020,11850,10800,10450,11850,11650,13150,12750,30800,30800,118250,121850,113050,25950,25950,31100,31100,25100,25100,30250,30450,29600,32050,30750,32300,13850,12500,14700,14000,14650,16250,13700
26/08/2020,11850,10800,10450,11850,11650,13150,12750,30450,30450,118250,121850,113050,25900,25900,30900,30900,25400,25400,29900,30150,29300,31750,30750,32100,13850,12550,14700,14000,14650,16250,13700
27/08/2020,11850,10800,10450,11850,11650,13150,12750,30300,30300,118250,121850,113100,25850,25850,30650,30650,25750,25750,29700,30000,29050,31500,30600,31850,13850,12550,14700,14000,14650,16250,13700
28/08/2020,11850,10800,10450,11850,11650,13100,12750,30050,30050,118300,121850,113200,25750,25750,30600,30600,25950,25950,29600,30050,28900,31500,30500,31950,13850,12550,14700,14000,14650,16250,13700
31/08/2020,11850,10800,10450,11850,11650,13100,12750,29850,29850,118250,121850,113150,25600,25600,30450,30450,26050,26050,29450,30100,28450,31800,31050,32600,13850,12550,14700,14000,14600,16250,13700
1/9/2020,11850,10800,10400,11850,11650,13100,12750,29950,29950,118200,121800,113050,25500,25500,30600,30600,26250,26250,29400,30100,28450,31900,31100,32650,13850,12550,14700,14000,14650,16200,13700
2/9/2020,11800,10750,10400,11850,11650,13100,12700,30150,30150,118150,121800,113000,25450,25450,30650,30650,26250,26250,29600,30400,28500,31800,30950,32750,13850,12550,14700,14000,14600,16200,13650
3/9/2020,11850,10750,10400,11900,11650,13100,12700,30350,30350,118100,121800,112850,25450,25450,30450,30450,26300,26300,29650,30600,28600,32000,30800,33250,13900,12650,14700,14050,14650,16150,13700
4/9/2020,11800,10750,10400,11850,11650,13100,12700,30550,30550,118250,121900,113000,25400,25400,30500,30500,26350,26350,29600,30850,28500,32000,30700,33350,13900,12650,14700,14050,14650,16150,13700
7/9/2020,11800,10750,10400,11850,11650,13100,12700,31050,31050,118250,121900,113000,25300,25300,30850,30850,26450,26450,30950,32600,29750,32750,31150,34100,13950,12700,14750,14100,14550,16150,13650
8/9/2020,11800,10750,10400,11850,11650,13100,12700,31300,31300,118300,121900,113000,25200,25200,30900,30900,26450,26450,31450,33400,30150,32550,31050,33900,13950,12750,14750,14100,14550,16150,13600
9/9/2020,11800,10750,10400,11850,11650,13100,12700,31450,31450,118300,121900,113050,25050,25050,31000,31000,26500,26500,31750,33450,30350,32800,31100,33950,13950,12800,14750,14100,14550,16100,13600
10/9/2020,11800,10750,10400,11850,11650,13100,12700,31500,31500,118200,121800,112950,25000,25000,31050,31050,26600,26600,31850,33750,30450,32600,31000,33850,13950,12800,14750,14100,14550,16100,13600
11/9/2020,11800,10750,10400,11850,11650,13100,12700,31650,31650,118200,121800,112950,24950,24950,31050,31050,26650,26650,32050,33750,30700,32650,30750,33850,14000,12850,14750,14100,14550,16100,13600
14/09/2020,11800,10750,10400,11850,11650,13100,12700,31300,31300,118200,121850,112850,24850,24850,31100,31100,26600,26600,32850,34650,31350,32100,30700,33150,14000,12850,14750,14100,14550,16100,13600
15/09/2020,11800,10750,10400,11850,11650,13100,12700,31250,31250,118050,121900,112550,24800,24800,31100,31100,26800,26800,33000,34900,31450,31850,30650,32850,14000,12850,14750,14100,14500,16100,13600
16/09/2020,11800,10750,10400,11850,11650,13100,12700,31400,31400,118200,121900,112850,24800,24800,31050,31050,26800,26800,33250,35050,31750,32050,30900,33000,14000,12900,14800,14150,14500,16100,13550
17/09/2020,11800,10750,10400,11850,11650,13100,12700,31550,31550,118200,121900,112850,24750,24750,31050,31050,26850,26850,33300,35050,31750,32000,30850,32900,14000,12900,14800,14150,14500,16050,13550
18/09/2020,11800,10750,10400,11850,11650,13100,12700,31550,31550,118200,121900,112850,24700,24700,30950,30950,26800,26800,33000,35200,31400,31550,30750,32400,14050,12900,14800,14150,14500,16050,13550
21/09/2020,11800,10750,10400,11850,11650,13100,12700,32100,32100,118200,121900,112850,24550,24550,30850,30850,26750,26750,34000,36450,32100,31500,31450,31750,14050,13000,14800,14150,14450,16050,13550
22/09/2020,11800,10750,10400,11850,11650,13100,12700,32150,32150,118100,121750,112750,24550,24550,30800,30800,26750,26750,34000,36450,32150,30800,30750,30900,14100,13050,14800,14150,14450,16050,13500
23/09/2020,11800,10750,10400,11850,11650,13100,12700,32250,32250,118200,121850,112850,24500,24500,30700,30700,26600,26600,34250,36500,32350,30700,30700,30600,14100,13050,14800,14150,14450,16000,13500
24/09/2020,11800,10750,10400,11850,11650,13100,12700,32100,32100,116650,120300,111300,24500,24500,30700,30700,26550,26550,34450,36750,32600,30600,30650,30500,14100,13100,14800,14150,14450,16000,13500
25/09/2020,11800,10750,10400,11850,11600,13100,12700,32150,32150,118200,121850,112850,24450,24450,30700,30700,26600,26600,34800,37050,33100,30700,30600,30650,14100,13100,14850,14200,14450,16000,13500
28/09/2020,11800,10750,10400,11850,11600,13100,12700,31900,31900,118150,121850,112800,24300,24300,30450,30450,26600,26600,36600,38350,35000,30600,30500,30700,14150,13100,14850,14200,14400,15950,13500
29/09/2020,11800,10750,10400,11850,11600,13100,12700,31700,31700,118150,121850,112800,24200,24200,30350,30350,26550,26550,37000,39100,35350,30900,30350,31400,14150,13100,14850,14200,14400,15950,13450
30/09/2020,11800,10750,10400,11850,11650,13100,12700,31450,31450,118150,121900,112800,24150,24150,30300,30300,26550,26550,37700,39500,36200,31550,31350,31800,14150,13100,14850,14200,14400,15950,13450
